text,vulgar,threat,insult,neutral
"যেভাবে চারদিকে দূর্ণীতি ও লুটপাট শুরু হয়েছে, তাতে আমরা আতংকে আছি, না জানি পুরো দেশটাই ধ্বংস হয়ে যায়",0,1,0,0
ওকে হত্যা মোমিনের জন্য ফরজ,0,1,0,0
সশস্ত্র বাহিনীর জন্য সবই করব ঠিক এইভাবে হত্যার মাধ্যমে,0,1,0,0
তাকে বাংলাদেশ থেকে বহিষ্কার করা উচিত।,0,1,0,0
রেডি হও মালাউনটা ভারতের ইদুরের মত বিয়েছেপ মরবে।।,0,1,0,0
এখন বুঝলাম কেন তোদের কে জবাই করে.....,0,1,0,0
বাংলাদেশ থেকে এই দুই বোলার কে লাথিমেরে বের ফেলা উচিৎ!,0,1,0,0
তাসলিমা নাসরিন এর মতো তোমাকে দেশ ছারা করবো so be careful.There is no place for prostitution in the soil of bangladesh.,0,1,0,0
তোর মুখে জুতা মারা দরকার,0,1,0,0
অর বিরুদ্ধে রাষ্ট্রদ্রোহির মামলা করা দরকার!,0,1,0,0
বিএনপি জামায়াত্যা রাজাকারের লতা সন্তানেরা বেশি লাফাইসনা সামনে আয় ঠেং বেঙ্গে হাতে ধরিয়ে দিবো,0,1,0,0
সাহস থাকলে ভারতে আয় ।কাপুরুষ নিজের বাবার জানাযাতেও এল না ।ডালমে কুছ কালা হ্যায় ।,0,1,0,0
বিমানবন্দর থেকে সাফার স্কুল বয়কট করা,0,1,0,0
আমি শহীদ আলম সাহেবকে রাজাকার বলবে তার লুঙ্গি আমরা ছিড়ে ফেলবো ।,0,1,0,0
জুকার বার্গকে অনুরুধ করবো প্লিজ একটা জুতার রিয়েক্ট চালু করেন। angry রিয়েক্ট দিয়ে মনে শান্তি পাচ্ছি না,0,1,0,0
এদেরকে প্রকাশ্যে হুমকি দিতে হল ।,0,1,0,0
ওকে চলচিত্র জগৎ থেকে বয়কট করা হক,0,1,0,0
আগে মরে দেভ,0,1,0,0
আগে মরে দেখ পরকাল আছে কিনা সেটা বুঝতে পারবে? তোরাই তো সব নাস্তিক পরিবার? তোদের বলেও তো কিছু করা যায় না? আগুন যখন তোর স্পর্শ করবে তখন বুঝবি পরকাল আ,0,1,0,0
নুসরাত শিমুল ফুলের জন্য হৃদয় যারা নষ্ট করেছে তাদের ধৈর্য ধরার না সাথে শাস্তি দিলে তো এই বাংলার মাটিতে বিচার আছে,0,1,0,0
"দিদি তুই সোনার মেয়ে, কোন সাহসে ভোট চাস!",0,1,0,0
"মুসলিম থেকে হিন্দু হলে তাকে হত্যা করা যাবে,এটা ইসলামে আছে",0,1,0,0
খুন করেই দেখ না একবার ভারতবর্ষের বুক থেকে বিরোধী আর মোল্লাদের নিকেশ করে দেব ।,0,1,0,0
তুই তো বাংলার নাস্তিক তোরে পাইলে জুতা দিয়ে পিটতাম,0,1,0,0
ওকে কি করার দরকার বুজেছেন তো ভাইয়েরা।,0,1,0,0
তোদের বাচ্চা জবাই করে মারা উচিৎ,0,1,0,0
লাথ্থি দিমু,0,1,0,0
তসলিমা নাসরিন এর মতো ভারতে পাঠাতে হবে শুয়োরের বাচ্চারে অবশ্যই দেশদ্রোহী মামলা করা উচিৎ।,0,1,0,0
এতবড় সাহস! বাপ দাদার কোটার বিরুদ্ধে আন্দোলন এক্কেরে লাল ঘোড়া দাবড়াইয়া দিমু,0,1,0,0
বাংলাদেশ থেকে এই ইন্ডিয়ান দালাল গুলোকে লাথিমেরে বের করা উচিৎ!,0,1,0,0
আমাদের শিশুদের যউনাংগে ছুরি ঢুকিয়ে ভেঙ্গে ফেলা উচিত,0,1,0,0
এই টারে জবাই করা উচিত,0,1,0,0
তাকে ফাসি করা হয়,0,1,0,0
প্রধানমন্ত্রী হক সাহেবের ক্ষতি হলে জাতির স্বার্থে কেনো কোনো বাম পক্ষ কে ছাড় দেয়ার উচিত না,0,1,0,0
ওরে খুলনা বিশ্ববিদ্যালয় থেইকা বহিস্কার হউক দ্বিতীয় তাসলিমা আফরোজ,0,1,0,0
